school,conference,school_id,year,division,conference_id,abbreviation
Indiana,Big Ten,306,2005,1,827,IU
Indiana,Big Ten,306,2006,1,827,IU
Indiana,Big Ten,306,2007,1,827,IU
Indiana,Big Ten,306,2008,1,827,IU
Indiana,Big Ten,306,2009,1,827,IU
Indiana,Big Ten,306,2010,1,827,IU
Indiana,Big Ten,306,2011,1,827,IU
Indiana,Big Ten,306,2012,1,827,IU
Indiana,Big Ten,306,2013,1,827,IU
Indiana,Big Ten,306,2014,1,827,IU
Indiana,Big Ten,306,2015,1,827,IU
Indiana,Big Ten,306,2016,1,827,IU
Indiana,Big Ten,306,2017,1,827,IU
Indiana,Big Ten,306,2018,1,827,IU
Indiana,Big Ten,306,2019,1,827,IU
Indiana St.,MVC,305,2002,1,884,INST
Indiana St.,MVC,305,2003,1,884,INST
Indiana St.,MVC,305,2004,1,884,INST
Indiana St.,MVC,305,2005,1,884,INST
Indiana St.,MVC,305,2006,1,884,INST
Indiana St.,MVC,305,2007,1,884,INST
Indiana St.,MVC,305,2008,1,884,INST
Indiana St.,MVC,305,2009,1,884,INST
Indiana St.,MVC,305,2010,1,884,INST
Indiana St.,MVC,305,2011,1,884,INST
Indiana St.,MVC,305,2012,1,884,INST
Indiana St.,MVC,305,2013,1,884,INST
Indiana St.,MVC,305,2014,1,884,INST
Indiana St.,MVC,305,2015,1,884,INST
Indiana St.,MVC,305,2016,1,884,INST
Indiana St.,MVC,305,2017,1,884,INST
Indiana St.,MVC,305,2018,1,884,INST
Indiana St.,MVC,305,2019,1,884,INST
Iona,MAAC,310,2002,1,871,IONA
Iona,MAAC,310,2003,1,871,IONA
Iona,MAAC,310,2004,1,871,IONA
Iona,MAAC,310,2005,1,871,IONA
Iona,MAAC,310,2006,1,871,IONA
Iona,MAAC,310,2007,1,871,IONA
Iona,MAAC,310,2008,1,871,IONA
Iona,MAAC,310,2009,1,871,IONA
Iona,MAAC,310,2010,1,871,IONA
Iona,MAAC,310,2011,1,871,IONA
Iona,MAAC,310,2012,1,871,IONA
Iona,MAAC,310,2013,1,871,IONA
Iona,MAAC,310,2014,1,871,IONA
Iona,MAAC,310,2015,1,871,IONA
Iona,MAAC,310,2016,1,871,IONA
Iona,MAAC,310,2017,1,871,IONA
Iona,MAAC,310,2018,1,871,IONA
Iona,MAAC,310,2019,1,871,IONA
Iowa,Big Ten,312,2002,1,827,IOWA
Iowa,Big Ten,312,2003,1,827,IOWA
Iowa,Big Ten,312,2004,1,827,IOWA
Iowa,Big Ten,312,2005,1,827,IOWA
Iowa,Big Ten,312,2006,1,827,IOWA
Iowa,Big Ten,312,2007,1,827,IOWA
Iowa,Big Ten,312,2008,1,827,IOWA
Iowa,Big Ten,312,2009,1,827,IOWA
Iowa,Big Ten,312,2010,1,827,IOWA
Iowa,Big Ten,312,2011,1,827,IOWA
Iowa,Big Ten,312,2012,1,827,IOWA
Iowa,Big Ten,312,2013,1,827,IOWA
Iowa,Big Ten,312,2014,1,827,IOWA
Iowa,Big Ten,312,2015,1,827,IOWA
Iowa,Big Ten,312,2016,1,827,IOWA
Iowa,Big Ten,312,2017,1,827,IOWA
Iowa,Big Ten,312,2018,1,827,IOWA
Iowa,Big Ten,312,2019,1,827,IOWA
Jackson St.,SWAC,314,2002,1,916,JKST
Jackson St.,SWAC,314,2003,1,916,JKST
Jackson St.,SWAC,314,2004,1,916,JKST
Jackson St.,SWAC,314,2005,1,916,JKST
Jackson St.,SWAC,314,2006,1,916,JKST
Jackson St.,SWAC,314,2007,1,916,JKST
Jackson St.,SWAC,314,2008,1,916,JKST
Jackson St.,SWAC,314,2009,1,916,JKST
Jackson St.,SWAC,314,2010,1,916,JKST
Jackson St.,SWAC,314,2011,1,916,JKST
Jackson St.,SWAC,314,2012,1,916,JKST
Jackson St.,SWAC,314,2013,1,916,JKST
Jackson St.,SWAC,314,2014,1,916,JKST
Jackson St.,SWAC,314,2015,1,916,JKST
Jackson St.,SWAC,314,2016,1,916,JKST
Jackson St.,SWAC,314,2017,1,916,JKST
Jackson St.,SWAC,314,2018,1,916,JKST
Jackson St.,SWAC,314,2019,1,916,JKST
Jacksonville,ASUN,316,2002,1,920,JAC
Jacksonville,ASUN,316,2003,1,920,JAC
Jacksonville,ASUN,316,2004,1,920,JAC
Jacksonville,ASUN,316,2005,1,920,JAC
Jacksonville,ASUN,316,2006,1,920,JAC
Jacksonville,ASUN,316,2007,1,920,JAC
Jacksonville,ASUN,316,2008,1,920,JAC
Jacksonville,ASUN,316,2009,1,920,JAC
Jacksonville,ASUN,316,2010,1,920,JAC
Jacksonville,ASUN,316,2011,1,920,JAC
Jacksonville,ASUN,316,2012,1,920,JAC
Jacksonville,ASUN,316,2013,1,920,JAC
Jacksonville,ASUN,316,2014,1,920,JAC
Jacksonville,ASUN,316,2015,1,920,JAC
Jacksonville,ASUN,316,2016,1,920,JAC
Jacksonville,ASUN,316,2017,1,920,JAC
Jacksonville,ASUN,316,2018,1,920,JAC
Jacksonville,ASUN,316,2019,1,920,JAC
Jacksonville St.,ASUN,315,2002,1,920,JVST
Jacksonville St.,ASUN,315,2003,1,920,JVST
Jacksonville St.,OVC,315,2004,1,902,JVST
Jacksonville St.,OVC,315,2005,1,902,JVST
Jacksonville St.,OVC,315,2006,1,902,JVST
Jacksonville St.,OVC,315,2007,1,902,JVST
Jacksonville St.,OVC,315,2008,1,902,JVST
Jacksonville St.,OVC,315,2009,1,902,JVST
Jacksonville St.,OVC,315,2010,1,902,JVST
Jacksonville St.,OVC,315,2011,1,902,JVST
Jacksonville St.,OVC,315,2012,1,902,JVST
Jacksonville St.,OVC,315,2013,1,902,JVST
Jacksonville St.,OVC,315,2014,1,902,JVST
Jacksonville St.,OVC,315,2015,1,902,JVST
Jacksonville St.,OVC,315,2016,1,902,JVST
Jacksonville St.,OVC,315,2017,1,902,JVST
Jacksonville St.,OVC,315,2018,1,902,JVST
Jacksonville St.,OVC,315,2019,1,902,JVST
James Madison,CAA,317,2002,1,837,JMU
James Madison,CAA,317,2003,1,837,JMU
James Madison,CAA,317,2004,1,837,JMU
James Madison,CAA,317,2005,1,837,JMU
James Madison,CAA,317,2006,1,837,JMU
James Madison,CAA,317,2007,1,837,JMU
James Madison,CAA,317,2008,1,837,JMU
James Madison,CAA,317,2009,1,837,JMU
James Madison,CAA,317,2010,1,837,JMU
James Madison,CAA,317,2011,1,837,JMU
James Madison,CAA,317,2012,1,837,JMU
James Madison,CAA,317,2013,1,837,JMU
James Madison,CAA,317,2014,1,837,JMU
James Madison,CAA,317,2015,1,837,JMU
James Madison,CAA,317,2016,1,837,JMU
James Madison,CAA,317,2017,1,837,JMU
James Madison,CAA,317,2018,1,837,JMU
James Madison,CAA,317,2019,1,837,JMU
Kansas,Big 12,328,2002,1,25354,KU
Kansas,Big 12,328,2003,1,25354,KU
Kansas,Big 12,328,2004,1,25354,KU
Kansas,Big 12,328,2005,1,25354,KU
Kansas,Big 12,328,2006,1,25354,KU
Kansas,Big 12,328,2007,1,25354,KU
Kansas,Big 12,328,2008,1,25354,KU
Kansas,Big 12,328,2009,1,25354,KU
Kansas,Big 12,328,2010,1,25354,KU
Kansas,Big 12,328,2011,1,25354,KU
Kansas,Big 12,328,2012,1,25354,KU
Kansas,Big 12,328,2013,1,25354,KU
Kansas,Big 12,328,2014,1,25354,KU
Kansas,Big 12,328,2015,1,25354,KU
Kansas,Big 12,328,2016,1,25354,KU
Kansas,Big 12,328,2017,1,25354,KU
Kansas,Big 12,328,2018,1,25354,KU
Kansas,Big 12,328,2019,1,25354,KU
Kansas St.,Big 12,327,2002,1,25354,KSU
Kansas St.,Big 12,327,2003,1,25354,KSU
Kansas St.,Big 12,327,2004,1,25354,KSU
Kansas St.,Big 12,327,2005,1,25354,KSU
Kansas St.,Big 12,327,2006,1,25354,KSU
Kansas St.,Big 12,327,2007,1,25354,KSU
Kansas St.,Big 12,327,2008,1,25354,KSU
Kansas St.,Big 12,327,2009,1,25354,KSU
Kansas St.,Big 12,327,2010,1,25354,KSU
Kansas St.,Big 12,327,2011,1,25354,KSU
Kansas St.,Big 12,327,2012,1,25354,KSU
Kansas St.,Big 12,327,2013,1,25354,KSU
Kansas St.,Big 12,327,2014,1,25354,KSU
Kansas St.,Big 12,327,2015,1,25354,KSU
Kansas St.,Big 12,327,2016,1,25354,KSU
Kansas St.,Big 12,327,2017,1,25354,KSU
Kansas St.,Big 12,327,2018,1,25354,KSU
Kansas St.,Big 12,327,2019,1,25354,KSU
Kennesaw St.,Independent,1157,2006,1,0,KENN
Kennesaw St.,ASUN,1157,2007,1,920,KENN
Kennesaw St.,ASUN,1157,2008,1,920,KENN
Kennesaw St.,ASUN,1157,2009,1,920,KENN
Kennesaw St.,ASUN,1157,2010,1,920,KENN
Kennesaw St.,ASUN,1157,2011,1,920,KENN
Kennesaw St.,ASUN,1157,2012,1,920,KENN
Kennesaw St.,ASUN,1157,2013,1,920,KENN
Kennesaw St.,ASUN,1157,2014,1,920,KENN
Kennesaw St.,ASUN,1157,2015,1,920,KENN
Kennesaw St.,ASUN,1157,2016,1,920,KENN
Kennesaw St.,ASUN,1157,2017,1,920,KENN
Kennesaw St.,ASUN,1157,2018,1,920,KENN
Kennesaw St.,ASUN,1157,2019,1,920,KENN
Kent St.,MAC,331,2002,1,875,KENT
Kent St.,MAC,331,2003,1,875,KENT
Kent St.,MAC,331,2004,1,875,KENT
Kent St.,MAC,331,2005,1,875,KENT
Kent St.,MAC,331,2006,1,875,KENT
Kent St.,MAC,331,2007,1,875,KENT
Kent St.,MAC,331,2008,1,875,KENT
Kent St.,MAC,331,2009,1,875,KENT
Kent St.,MAC,331,2010,1,875,KENT
Kent St.,MAC,331,2011,1,875,KENT
Kent St.,MAC,331,2012,1,875,KENT
Kent St.,MAC,331,2013,1,875,KENT
Kent St.,MAC,331,2014,1,875,KENT
Kent St.,MAC,331,2015,1,875,KENT
Kent St.,MAC,331,2016,1,875,KENT
Kent St.,MAC,331,2017,1,875,KENT
Kent St.,MAC,331,2018,1,875,KENT
Kent St.,MAC,331,2019,1,875,KENT
Kentucky,SEC,334,2002,1,911,UK
Kentucky,SEC,334,2003,1,911,UK
Kentucky,SEC,334,2004,1,911,UK
Kentucky,SEC,334,2005,1,911,UK
Kentucky,SEC,334,2006,1,911,UK
Kentucky,SEC,334,2007,1,911,UK
Kentucky,SEC,334,2008,1,911,UK
Kentucky,SEC,334,2009,1,911,UK
Kentucky,SEC,334,2010,1,911,UK
Kentucky,SEC,334,2011,1,911,UK
Kentucky,SEC,334,2012,1,911,UK
Kentucky,SEC,334,2013,1,911,UK
Kentucky,SEC,334,2014,1,911,UK
Kentucky,SEC,334,2015,1,911,UK
Kentucky,SEC,334,2016,1,911,UK
Kentucky,SEC,334,2017,1,911,UK
Kentucky,SEC,334,2018,1,911,UK
Kentucky,SEC,334,2019,1,911,UK
Keuka,ECAC,1159,2002,1,847,NA
Keuka,Independent,1159,2003,1,0,NA
Keuka,Independent,1159,2004,1,0,NA
La Salle,Atlantic 10,340,2002,1,820,LS
La Salle,Atlantic 10,340,2003,1,820,LS
La Salle,Atlantic 10,340,2004,1,820,LS
La Salle,Atlantic 10,340,2005,1,820,LS
La Salle,Atlantic 10,340,2006,1,820,LS
La Salle,Atlantic 10,340,2007,1,820,LS
La Salle,Atlantic 10,340,2008,1,820,LS
La Salle,Atlantic 10,340,2009,1,820,LS
La Salle,Atlantic 10,340,2010,1,820,LS
La Salle,Atlantic 10,340,2011,1,820,LS
La Salle,Atlantic 10,340,2012,1,820,LS
La Salle,Atlantic 10,340,2013,1,820,LS
La Salle,Atlantic 10,340,2014,1,820,LS
La Salle,Atlantic 10,340,2015,1,820,LS
La Salle,Atlantic 10,340,2016,1,820,LS
La Salle,Atlantic 10,340,2017,1,820,LS
La Salle,Atlantic 10,340,2018,1,820,LS
La Salle,Atlantic 10,340,2019,1,820,LS
La.-Monroe,Southland,498,2002,1,914,ULM
La.-Monroe,Southland,498,2003,1,914,ULM
La.-Monroe,Southland,498,2004,1,914,ULM
La.-Monroe,Southland,498,2005,1,914,ULM
La.-Monroe,Southland,498,2006,1,914,ULM
La.-Monroe,Sun Belt,498,2007,1,818,ULM
La.-Monroe,Sun Belt,498,2008,1,818,ULM
La.-Monroe,Sun Belt,498,2009,1,818,ULM
La.-Monroe,Sun Belt,498,2010,1,818,ULM
La.-Monroe,Sun Belt,498,2011,1,818,ULM
La.-Monroe,Sun Belt,498,2012,1,818,ULM
La.-Monroe,Sun Belt,498,2013,1,818,ULM
La.-Monroe,Sun Belt,498,2014,1,818,ULM
La.-Monroe,Sun Belt,498,2015,1,818,ULM
La.-Monroe,Sun Belt,498,2016,1,818,ULM
La.-Monroe,Sun Belt,498,2017,1,818,ULM
La.-Monroe,Sun Belt,498,2018,1,818,ULM
La.-Monroe,Sun Belt,498,2019,1,818,ULM
Lafayette,Patriot,342,2002,1,838,LC
Lafayette,Patriot,342,2003,1,838,LC
Lafayette,Patriot,342,2004,1,838,LC
Lafayette,Patriot,342,2005,1,838,LC
Lafayette,Patriot,342,2006,1,838,LC
Lafayette,Patriot,342,2007,1,838,LC
Lafayette,Patriot,342,2008,1,838,LC
Lafayette,Patriot,342,2009,1,838,LC
Lafayette,Patriot,342,2010,1,838,LC
Lafayette,Patriot,342,2011,1,838,LC
Lafayette,Patriot,342,2012,1,838,LC
Lafayette,Patriot,342,2013,1,838,LC
Lafayette,Patriot,342,2014,1,838,LC
Lafayette,Patriot,342,2015,1,838,LC
Lafayette,Patriot,342,2016,1,838,LC
Lafayette,Patriot,342,2017,1,838,LC
Lafayette,Patriot,342,2018,1,838,LC
Lafayette,Patriot,342,2019,1,838,LC
LaGrange,Independent,1162,2004,1,0,NA
Lake Erie,Independent,2746,2009,1,0,NA
Lamar University,Southland,346,2002,1,914,LAM
Lamar University,Southland,346,2003,1,914,LAM
Lamar University,Southland,346,2004,1,914,LAM
Lamar University,Southland,346,2005,1,914,LAM
Lamar University,Southland,346,2006,1,914,LAM
Lamar University,Southland,346,2007,1,914,LAM
Lamar University,Southland,346,2008,1,914,LAM
Lamar University,Southland,346,2009,1,914,LAM
Lamar University,Southland,346,2010,1,914,LAM
Lamar University,Southland,346,2011,1,914,LAM
Lamar University,Southland,346,2012,1,914,LAM
Lamar University,Southland,346,2013,1,914,LAM
Lamar University,Southland,346,2014,1,914,LAM
Lamar University,Southland,346,2015,1,914,LAM
Lamar University,Southland,346,2016,1,914,LAM
Lamar University,Southland,346,2017,1,914,LAM
Lamar University,Southland,346,2018,1,914,LAM
Lamar University,Southland,346,2019,1,914,LAM
Lancaster Bible,Independent,30085,2008,1,0,NA
Lancaster Bible,Independent,30085,2009,1,0,NA
Le Moyne,MAAC,349,2002,1,871,NA
Le Moyne,MAAC,349,2003,1,871,NA
Le Moyne,MAAC,349,2004,1,871,NA
Le Moyne,MAAC,349,2005,1,871,NA
Le Moyne,MAAC,349,2006,1,871,NA
Le Moyne,MAAC,349,2007,1,871,NA
Le Moyne,Independent,349,2008,1,0,NA
Le Moyne,Independent,349,2009,1,0,NA
Lehigh,Patriot,352,2002,1,838,LEH
Lehigh,Patriot,352,2003,1,838,LEH
Lehigh,Patriot,352,2004,1,838,LEH
Lehigh,Patriot,352,2005,1,838,LEH
Lehigh,Patriot,352,2006,1,838,LEH
Lehigh,Patriot,352,2007,1,838,LEH
Lehigh,Patriot,352,2008,1,838,LEH
Lehigh,Patriot,352,2009,1,838,LEH
Lehigh,Patriot,352,2010,1,838,LEH
Lehigh,Patriot,352,2011,1,838,LEH
Lehigh,Patriot,352,2012,1,838,LEH
Lehigh,Patriot,352,2013,1,838,LEH
Lehigh,Patriot,352,2014,1,838,LEH
Lehigh,Patriot,352,2015,1,838,LEH
Lehigh,Patriot,352,2016,1,838,LEH
Lehigh,Patriot,352,2017,1,838,LEH
Lehigh,Patriot,352,2018,1,838,LEH
Lehigh,Patriot,352,2019,1,838,LEH
Liberty,Big South,355,2002,1,826,LIB
Liberty,Big South,355,2003,1,826,LIB
Liberty,Big South,355,2004,1,826,LIB
Liberty,Big South,355,2005,1,826,LIB
Liberty,Big South,355,2006,1,826,LIB
Liberty,Big South,355,2007,1,826,LIB
Liberty,Big South,355,2008,1,826,LIB
Liberty,Big South,355,2009,1,826,LIB
Liberty,Big South,355,2010,1,826,LIB
Liberty,Big South,355,2011,1,826,LIB
Liberty,Big South,355,2012,1,826,LIB
Liberty,Big South,355,2013,1,826,LIB
Liberty,Big South,355,2014,1,826,LIB
Liberty,Big South,355,2015,1,826,LIB
Liberty,Big South,355,2016,1,826,LIB
Liberty,Big South,355,2017,1,826,LIB
Liberty,Big South,355,2018,1,826,LIB
Liberty,ASUN,355,2019,1,920,LIB
Lincoln (PA),Independent,357,2009,1,0,NA
Lipscomb,ASUN,28600,2004,1,920,LIP
Lipscomb,ASUN,28600,2005,1,920,LIP
Lipscomb,ASUN,28600,2006,1,920,LIP
Lipscomb,ASUN,28600,2007,1,920,LIP
Lipscomb,ASUN,28600,2008,1,920,LIP
Lipscomb,ASUN,28600,2009,1,920,LIP
Lipscomb,ASUN,28600,2010,1,920,LIP
Lipscomb,ASUN,28600,2011,1,920,LIP
Lipscomb,ASUN,28600,2012,1,920,LIP
Lipscomb,ASUN,28600,2013,1,920,LIP
Lipscomb,ASUN,28600,2014,1,920,LIP
Lipscomb,ASUN,28600,2015,1,920,LIP
Lipscomb,ASUN,28600,2016,1,920,LIP
Lipscomb,ASUN,28600,2017,1,920,LIP
Lipscomb,ASUN,28600,2018,1,920,LIP
Lipscomb,ASUN,28600,2019,1,920,LIP
Little Rock,Sun Belt,32,2002,1,818,LR
Little Rock,Sun Belt,32,2003,1,818,LR
Little Rock,Sun Belt,32,2004,1,818,LR
Little Rock,Sun Belt,32,2005,1,818,LR
Little Rock,Sun Belt,32,2006,1,818,LR
Little Rock,Sun Belt,32,2007,1,818,LR
Little Rock,Sun Belt,32,2008,1,818,LR
Little Rock,Sun Belt,32,2009,1,818,LR
Little Rock,Sun Belt,32,2010,1,818,LR
Little Rock,Sun Belt,32,2011,1,818,LR
Little Rock,Sun Belt,32,2012,1,818,LR
Little Rock,Sun Belt,32,2013,1,818,LR
Little Rock,Sun Belt,32,2014,1,818,LR
Little Rock,Sun Belt,32,2015,1,818,LR
Little Rock,Sun Belt,32,2016,1,818,LR
Little Rock,Sun Belt,32,2017,1,818,LR
Little Rock,Sun Belt,32,2018,1,818,LR
Little Rock,Sun Belt,32,2019,1,818,LR
LIU Brooklyn,NEC,361,2002,1,846,LIU
LIU Brooklyn,NEC,361,2003,1,846,LIU
LIU Brooklyn,NEC,361,2004,1,846,LIU
LIU Brooklyn,NEC,361,2005,1,846,LIU
LIU Brooklyn,NEC,361,2006,1,846,LIU
LIU Brooklyn,NEC,361,2007,1,846,LIU
LIU Brooklyn,NEC,361,2008,1,846,LIU
LIU Brooklyn,NEC,361,2009,1,846,LIU
LIU Brooklyn,NEC,361,2010,1,846,LIU
LIU Brooklyn,NEC,361,2011,1,846,LIU
LIU Brooklyn,NEC,361,2012,1,846,LIU
LIU Brooklyn,NEC,361,2013,1,846,LIU
LIU Brooklyn,NEC,361,2014,1,846,LIU
LIU Brooklyn,NEC,361,2015,1,846,LIU
LIU Brooklyn,NEC,361,2016,1,846,LIU
LIU Brooklyn,NEC,361,2017,1,846,LIU
LIU Brooklyn,NEC,361,2018,1,846,LIU
LIU Brooklyn,NEC,361,2019,1,846,LIU
LIU Post,Independent,362,2002,1,0,NA
LMU (CA),WCC,370,2002,1,922,LMU
LMU (CA),WCC,370,2003,1,922,LMU
LMU (CA),WCC,370,2004,1,922,LMU
LMU (CA),WCC,370,2005,1,922,LMU
LMU (CA),WCC,370,2006,1,922,LMU
LMU (CA),WCC,370,2007,1,922,LMU
LMU (CA),WCC,370,2008,1,922,LMU
LMU (CA),WCC,370,2009,1,922,LMU
LMU (CA),WCC,370,2010,1,922,LMU
LMU (CA),WCC,370,2011,1,922,LMU
LMU (CA),WCC,370,2012,1,922,LMU
LMU (CA),WCC,370,2013,1,922,LMU
LMU (CA),WCC,370,2014,1,922,LMU
LMU (CA),WCC,370,2015,1,922,LMU
LMU (CA),WCC,370,2016,1,922,LMU
LMU (CA),WCC,370,2017,1,922,LMU
LMU (CA),WCC,370,2018,1,922,LMU
Long Beach St.,Big West,99,2002,1,904,LBST
Long Beach St.,Big West,99,2003,1,904,LBST
Long Beach St.,Big West,99,2004,1,904,LBST
Long Beach St.,Big West,99,2005,1,904,LBST
Long Beach St.,Big West,99,2006,1,904,LBST
Long Beach St.,Big West,99,2007,1,904,LBST
Long Beach St.,Big West,99,2008,1,904,LBST
Long Beach St.,Big West,99,2009,1,904,LBST
Long Beach St.,Big West,99,2010,1,904,LBST
Long Beach St.,Big West,99,2011,1,904,LBST
Long Beach St.,Big West,99,2012,1,904,LBST
Long Beach St.,Big West,99,2013,1,904,LBST
Long Beach St.,Big West,99,2014,1,904,LBST
Long Beach St.,Big West,99,2015,1,904,LBST
Long Beach St.,Big West,99,2016,1,904,LBST
Long Beach St.,Big West,99,2017,1,904,LBST
Long Beach St.,Big West,99,2018,1,904,LBST
Long Beach St.,Big West,99,2019,1,904,LBST
Longwood,Independent,363,2004,1,0,LU
Longwood,Independent,363,2008,1,0,LU
Longwood,Independent,363,2009,1,0,LU
Longwood,Big South,363,2013,1,826,LU
Longwood,Big South,363,2014,1,826,LU
Longwood,Big South,363,2015,1,826,LU
Longwood,Big South,363,2016,1,826,LU
Longwood,Big South,363,2017,1,826,LU
Longwood,Big South,363,2018,1,826,LU
Longwood,Big South,363,2019,1,826,LU
Louisiana,Sun Belt,671,2002,1,818,ULL
Louisiana,Sun Belt,671,2003,1,818,ULL
Louisiana,Sun Belt,671,2004,1,818,ULL
Louisiana,Sun Belt,671,2005,1,818,ULL
Louisiana,Sun Belt,671,2006,1,818,ULL
Louisiana,Sun Belt,671,2007,1,818,ULL
Louisiana,Sun Belt,671,2008,1,818,ULL
Louisiana,Sun Belt,671,2009,1,818,ULL
Louisiana,Sun Belt,671,2010,1,818,ULL
Louisiana,Sun Belt,671,2011,1,818,ULL
Louisiana,Sun Belt,671,2012,1,818,ULL
Louisiana,Sun Belt,671,2013,1,818,ULL
Louisiana,Sun Belt,671,2014,1,818,ULL
Louisiana,Sun Belt,671,2015,1,818,ULL
Louisiana,Sun Belt,671,2016,1,818,ULL
Louisiana,Sun Belt,671,2017,1,818,ULL
Louisiana,Sun Belt,671,2018,1,818,ULL
Louisiana,Sun Belt,671,2019,1,818,ULL
Louisiana Tech,WAC,366,2002,1,923,LTU
Louisiana Tech,WAC,366,2003,1,923,LTU
Louisiana Tech,WAC,366,2004,1,923,LTU
Louisiana Tech,WAC,366,2005,1,923,LTU
Louisiana Tech,WAC,366,2006,1,923,LTU
Louisiana Tech,WAC,366,2007,1,923,LTU
Louisiana Tech,WAC,366,2008,1,923,LTU
Louisiana Tech,WAC,366,2009,1,923,LTU
Louisiana Tech,WAC,366,2010,1,923,LTU
Louisiana Tech,WAC,366,2011,1,923,LTU
Louisiana Tech,WAC,366,2012,1,923,LTU
Louisiana Tech,WAC,366,2013,1,923,LTU
Louisiana Tech,C-USA,366,2014,1,24312,LTU
Louisiana Tech,C-USA,366,2015,1,24312,LTU
Louisiana Tech,C-USA,366,2016,1,24312,LTU
Louisiana Tech,C-USA,366,2017,1,24312,LTU
Louisiana Tech,C-USA,366,2018,1,24312,LTU
Louisiana Tech,C-USA,366,2019,1,24312,LTU
Louisville,C-USA,367,2002,1,24312,LOU
Louisville,C-USA,367,2003,1,24312,LOU
Louisville,C-USA,367,2004,1,24312,LOU
Louisville,C-USA,367,2005,1,24312,LOU
Louisville,AAC,367,2006,1,823,LOU
Louisville,AAC,367,2007,1,823,LOU
Louisville,AAC,367,2008,1,823,LOU
Louisville,AAC,367,2009,1,823,LOU
Louisville,AAC,367,2010,1,823,LOU
Louisville,AAC,367,2011,1,823,LOU
Louisville,AAC,367,2012,1,823,LOU
Louisville,AAC,367,2013,1,823,LOU
Louisville,AAC,367,2014,1,823,LOU
Louisville,ACC,367,2015,1,821,LOU
Louisville,ACC,367,2016,1,821,LOU
Louisville,ACC,367,2017,1,821,LOU
Louisville,ACC,367,2018,1,821,LOU
Louisville,ACC,367,2019,1,821,LOU
Loyola Marymount,WCC,370,2019,1,922,NA
LSU,SEC,365,2002,1,911,LSU
LSU,SEC,365,2003,1,911,LSU
LSU,SEC,365,2004,1,911,LSU
LSU,SEC,365,2005,1,911,LSU
LSU,SEC,365,2006,1,911,LSU
LSU,SEC,365,2007,1,911,LSU
LSU,SEC,365,2008,1,911,LSU
LSU,SEC,365,2009,1,911,LSU
LSU,SEC,365,2010,1,911,LSU
LSU,SEC,365,2011,1,911,LSU
LSU,SEC,365,2012,1,911,LSU
LSU,SEC,365,2013,1,911,LSU
LSU,SEC,365,2014,1,911,LSU
LSU,SEC,365,2015,1,911,LSU
LSU,SEC,365,2016,1,911,LSU
LSU,SEC,365,2017,1,911,LSU
LSU,SEC,365,2018,1,911,LSU
LSU,SEC,365,2019,1,911,LSU
Maine,America East,380,2002,1,845,UME
Maine,America East,380,2003,1,845,UME
Maine,America East,380,2004,1,845,UME
Maine,America East,380,2005,1,845,UME
Maine,America East,380,2006,1,845,UME
Maine,America East,380,2007,1,845,UME
Maine,America East,380,2008,1,845,UME
Maine,America East,380,2009,1,845,UME
Maine,America East,380,2010,1,845,UME
Maine,America East,380,2011,1,845,UME
Maine,America East,380,2012,1,845,UME
Maine,America East,380,2013,1,845,UME
Maine,America East,380,2014,1,845,UME
Maine,America East,380,2015,1,845,UME
Maine,America East,380,2016,1,845,UME
Maine,America East,380,2017,1,845,UME
Maine,America East,380,2018,1,845,UME
Maine,America East,380,2019,1,845,UME
Manhattan,MAAC,381,2002,1,871,MAN
Manhattan,MAAC,381,2003,1,871,MAN
Manhattan,MAAC,381,2004,1,871,MAN
Manhattan,MAAC,381,2005,1,871,MAN
Manhattan,MAAC,381,2006,1,871,MAN
Manhattan,MAAC,381,2007,1,871,MAN
Manhattan,MAAC,381,2008,1,871,MAN
Manhattan,MAAC,381,2009,1,871,MAN
Manhattan,MAAC,381,2010,1,871,MAN
Manhattan,MAAC,381,2011,1,871,MAN
Manhattan,MAAC,381,2012,1,871,MAN
Manhattan,MAAC,381,2013,1,871,MAN
Manhattan,MAAC,381,2014,1,871,MAN
Manhattan,MAAC,381,2015,1,871,MAN
Manhattan,MAAC,381,2016,1,871,MAN
Manhattan,MAAC,381,2017,1,871,MAN
Manhattan,MAAC,381,2018,1,871,MAN
Manhattan,MAAC,381,2019,1,871,MAN
Marist,MAAC,386,2002,1,871,MAR
Marist,MAAC,386,2003,1,871,MAR
Marist,MAAC,386,2004,1,871,MAR
Marist,MAAC,386,2005,1,871,MAR
Marist,MAAC,386,2006,1,871,MAR
Marist,MAAC,386,2007,1,871,MAR
Marist,MAAC,386,2008,1,871,MAR
Marist,MAAC,386,2009,1,871,MAR
Marist,MAAC,386,2010,1,871,MAR
Marist,MAAC,386,2011,1,871,MAR
Marist,MAAC,386,2012,1,871,MAR
Marist,MAAC,386,2013,1,871,MAR
Marist,MAAC,386,2014,1,871,MAR
Marist,MAAC,386,2015,1,871,MAR
Marist,MAAC,386,2016,1,871,MAR
Marist,MAAC,386,2017,1,871,MAR
Marist,MAAC,386,2018,1,871,MAR
Marist,MAAC,386,2019,1,871,MAR
Marshall,MAC,388,2002,1,875,MRSH
Marshall,MAC,388,2003,1,875,MRSH
Marshall,MAC,388,2004,1,875,MRSH
Marshall,MAC,388,2005,1,875,MRSH
Marshall,C-USA,388,2006,1,24312,MRSH
Marshall,C-USA,388,2007,1,24312,MRSH
Marshall,C-USA,388,2008,1,24312,MRSH
